Format Version,1.21,Take Name,Take 2020-08-25 04.42.30 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-08-25 04.42.30 PM,Total Frames in Take,27713,Total Exported Frames,27713,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
26816,223.466667,0.083174,0.008460,-0.068124,0.092892,0.244056,0.013614
26817,223.475000,0.083175,0.008463,-0.068124,0.092891,0.244055,0.013621
26818,223.483333,0.083177,0.008461,-0.068125,0.092891,0.244049,0.013633
26819,223.491667,0.083177,0.008460,-0.068123,0.092892,0.244057,0.013610
26820,223.500000,0.083175,0.008461,-0.068124,0.092891,0.244055,0.013615
26821,223.508333,0.083173,0.008460,-0.068127,0.092887,0.244054,0.013620
26822,223.516667,0.083175,0.008464,-0.068126,0.092885,0.244057,0.013621
26823,223.525000,0.083175,0.008461,-0.068133,0.092887,0.244056,0.013623
26824,223.533333,0.083175,0.008460,-0.068122,0.092890,0.244055,0.013621
26825,223.541667,0.083176,0.008459,-0.068126,0.092892,0.244053,0.013618
26826,223.550000,0.083178,0.008458,-0.068133,0.092893,0.244053,0.013619
26827,223.558333,0.083176,0.008463,-0.068127,0.092891,0.244056,0.013619
26828,223.566667,0.083175,0.008463,-0.068120,0.092888,0.244054,0.013626
26829,223.575000,0.083175,0.008460,-0.068129,0.092886,0.244052,0.013627
26830,223.583333,0.083175,0.008458,-0.068133,0.092887,0.244053,0.013618
26831,223.591667,0.083176,0.008460,-0.068126,0.092887,0.244051,0.013629
26832,223.600000,0.083174,0.008462,-0.068122,0.092889,0.244059,0.013614
26833,223.608333,0.083177,0.008462,-0.068132,0.092893,0.244056,0.013622
26834,223.616667,0.083176,0.008460,-0.068120,0.092891,0.244053,0.013620
26835,223.625000,0.083175,0.008459,-0.068125,0.092891,0.244056,0.013610
26836,223.633333,0.083174,0.008459,-0.068125,0.092888,0.244052,0.013624
26837,223.641667,0.083175,0.008461,-0.068120,0.092887,0.244053,0.013625
26838,223.650000,0.083175,0.008459,-0.068120,0.092887,0.244056,0.013619
26839,223.658333,0.083177,0.008461,-0.068133,0.092890,0.244056,0.013617
26840,223.666667,0.083177,0.008459,-0.068127,0.092891,0.244054,0.013619
26841,223.675000,0.083175,0.008459,-0.068122,0.092890,0.244055,0.013617
26842,223.683333,0.083177,0.008460,-0.068130,0.092890,0.244055,0.013619
26843,223.691667,0.083175,0.008461,-0.068122,0.092892,0.244055,0.013620
26844,223.700000,0.083176,0.008460,-0.068130,0.092888,0.244055,0.013620
26845,223.708333,0.083174,0.008459,-0.068121,0.092886,0.244053,0.013625
26846,223.716667,0.083175,0.008460,-0.068127,0.092888,0.244053,0.013624
26847,223.725000,0.083174,0.008459,-0.068125,0.092889,0.244053,0.013620
26848,223.733333,0.083175,0.008460,-0.068122,0.092890,0.244055,0.013618
26849,223.741667,0.083176,0.008460,-0.068123,0.092891,0.244052,0.013624
26850,223.750000,0.083177,0.008460,-0.068132,0.092890,0.244054,0.013624
26851,223.758333,0.083176,0.008460,-0.068128,0.092887,0.244054,0.013622
26852,223.766667,0.083173,0.008458,-0.068123,0.092887,0.244053,0.013622
26853,223.775000,0.083174,0.008458,-0.068123,0.092888,0.244056,0.013617
26854,223.783333,0.083177,0.008460,-0.068123,0.092888,0.244053,0.013625
26855,223.791667,0.083175,0.008461,-0.068121,0.092889,0.244057,0.013618
26856,223.800000,0.083176,0.008460,-0.068114,0.092891,0.244054,0.013622
26857,223.808333,0.083177,0.008457,-0.068135,0.092891,0.244056,0.013615
26858,223.816667,0.083176,0.008457,-0.068128,0.092891,0.244053,0.013622
26859,223.825000,0.083176,0.008461,-0.068129,0.092889,0.244057,0.013617
26860,223.833333,0.083175,0.008463,-0.068122,0.092888,0.244058,0.013622
26861,223.841667,0.083177,0.008460,-0.068126,0.092887,0.244054,0.013626
26862,223.850000,0.083176,0.008457,-0.068122,0.092888,0.244052,0.013619
26863,223.858333,0.083176,0.008457,-0.068127,0.092890,0.244056,0.013615
26864,223.866667,0.083175,0.008459,-0.068126,0.092891,0.244055,0.013621
26865,223.875000,0.083177,0.008459,-0.068117,0.092891,0.244055,0.013623
26866,223.883333,0.083177,0.008459,-0.068128,0.092890,0.244056,0.013617
26867,223.891667,0.083176,0.008459,-0.068130,0.092889,0.244055,0.013614
26868,223.900000,0.083173,0.008458,-0.068126,0.092886,0.244053,0.013623
26869,223.908333,0.083176,0.008458,-0.068117,0.092889,0.244056,0.013621
26870,223.916667,0.083175,0.008458,-0.068128,0.092890,0.244060,0.013612
26871,223.925000,0.083176,0.008460,-0.068123,0.092891,0.244055,0.013622
26872,223.933333,0.083175,0.008458,-0.068121,0.092891,0.244055,0.013617
26873,223.941667,0.083176,0.008457,-0.068143,0.092888,0.244053,0.013622
26874,223.950000,0.083175,0.008459,-0.068123,0.092888,0.244052,0.013629
26875,223.958333,0.083177,0.008459,-0.068131,0.092889,0.244054,0.013624
26876,223.966667,0.083175,0.008460,-0.068127,0.092888,0.244059,0.013612
26877,223.975000,0.083173,0.008457,-0.068128,0.092888,0.244053,0.013622
26878,223.983333,0.083176,0.008455,-0.068126,0.092890,0.244055,0.013616
26879,223.991667,0.083176,0.008458,-0.068126,0.092889,0.244057,0.013623
26880,224.000000,0.083176,0.008460,-0.068120,0.092889,0.244057,0.013624
26881,224.008333,0.083177,0.008457,-0.068119,0.092890,0.244054,0.013623
26882,224.016667,0.083175,0.008455,-0.068129,0.092888,0.244052,0.013620
26883,224.025000,0.083175,0.008458,-0.068128,0.092888,0.244054,0.013621
26884,224.033333,0.083177,0.008459,-0.068123,0.092889,0.244059,0.013613
26885,224.041667,0.083175,0.008460,-0.068122,0.092889,0.244058,0.013619
26886,224.050000,0.083177,0.008457,-0.068135,0.092891,0.244057,0.013618
26887,224.058333,0.083176,0.008455,-0.068127,0.092891,0.244052,0.013619
26888,224.066667,0.083175,0.008456,-0.068128,0.092890,0.244054,0.013618
26889,224.075000,0.083176,0.008461,-0.068126,0.092891,0.244058,0.013617
26890,224.083333,0.083177,0.008460,-0.068134,0.092888,0.244055,0.013626
26891,224.091667,0.083176,0.008457,-0.068129,0.092888,0.244058,0.013612
26892,224.100000,0.083174,0.008455,-0.068123,0.092889,0.244054,0.013615
26893,224.108333,0.083177,0.008454,-0.068131,0.092889,0.244053,0.013618
26894,224.116667,0.083176,0.008461,-0.068127,0.092890,0.244056,0.013622
26895,224.125000,0.083176,0.008460,-0.068126,0.092892,0.244061,0.013610
26896,224.133333,0.083175,0.008456,-0.068119,0.092890,0.244052,0.013623
26897,224.141667,0.083175,0.008454,-0.068126,0.092890,0.244053,0.013615
26898,224.150000,0.083176,0.008455,-0.068131,0.092889,0.244055,0.013618
26899,224.158333,0.083175,0.008458,-0.068119,0.092888,0.244058,0.013615
26900,224.166667,0.083177,0.008459,-0.068127,0.092888,0.244055,0.013627
26901,224.175000,0.083175,0.008459,-0.068121,0.092889,0.244058,0.013619
26902,224.183333,0.083176,0.008455,-0.068129,0.092890,0.244051,0.013621
26903,224.191667,0.083176,0.008455,-0.068127,0.092891,0.244051,0.013622
26904,224.200000,0.083177,0.008457,-0.068125,0.092891,0.244055,0.013620
26905,224.208333,0.083177,0.008460,-0.068118,0.092891,0.244058,0.013620
26906,224.216667,0.083176,0.008458,-0.068124,0.092890,0.244055,0.013622
26907,224.225000,0.083175,0.008455,-0.068123,0.092886,0.244055,0.013619
26908,224.233333,0.083174,0.008453,-0.068126,0.092886,0.244051,0.013623
26909,224.241667,0.083176,0.008456,-0.068128,0.092889,0.244056,0.013619
26910,224.250000,0.083178,0.008460,-0.068130,0.092890,0.244058,0.013622
26911,224.258333,0.083178,0.008458,-0.068129,0.092891,0.244055,0.013619
26912,224.266667,0.083178,0.008456,-0.068127,0.092892,0.244054,0.013619
26913,224.275000,0.083177,0.008454,-0.068135,0.092890,0.244052,0.013618
26914,224.283333,0.083175,0.008454,-0.068128,0.092888,0.244052,0.013620
26915,224.291667,0.083177,0.008459,-0.068129,0.092889,0.244058,0.013623
26916,224.300000,0.083177,0.008459,-0.068128,0.092889,0.244055,0.013622
26917,224.308333,0.083175,0.008455,-0.068124,0.092888,0.244051,0.013626
26918,224.316667,0.083176,0.008451,-0.068134,0.092891,0.244053,0.013613
26919,224.325000,0.083176,0.008455,-0.068127,0.092891,0.244053,0.013618
26920,224.333333,0.083178,0.008458,-0.068128,0.092891,0.244060,0.013617
26921,224.341667,0.083176,0.008458,-0.068122,0.092889,0.244058,0.013622
26922,224.350000,0.083176,0.008455,-0.068135,0.092888,0.244053,0.013618
26923,224.358333,0.083175,0.008453,-0.068132,0.092888,0.244053,0.013619
26924,224.366667,0.083176,0.008456,-0.068127,0.092889,0.244054,0.013623
26925,224.375000,0.083177,0.008457,-0.068132,0.092888,0.244058,0.013618
26926,224.383333,0.083178,0.008457,-0.068132,0.092890,0.244057,0.013620
26927,224.391667,0.083178,0.008454,-0.068130,0.092889,0.244050,0.013631
26928,224.400000,0.083177,0.008452,-0.068129,0.092892,0.244053,0.013621
26929,224.408333,0.083176,0.008454,-0.068135,0.092890,0.244055,0.013613
26930,224.416667,0.083177,0.008458,-0.068129,0.092888,0.244057,0.013622
26931,224.425000,0.083177,0.008458,-0.068128,0.092887,0.244056,0.013620
26932,224.433333,0.083178,0.008455,-0.068126,0.092889,0.244055,0.013623
26933,224.441667,0.083176,0.008452,-0.068132,0.092889,0.244053,0.013615
26934,224.450000,0.083176,0.008453,-0.068128,0.092891,0.244051,0.013621
26935,224.458333,0.083176,0.008457,-0.068119,0.092889,0.244056,0.013621
26936,224.466667,0.083179,0.008459,-0.068127,0.092889,0.244059,0.013618
26937,224.475000,0.083177,0.008455,-0.068126,0.092889,0.244056,0.013619
26938,224.483333,0.083175,0.008452,-0.068133,0.092889,0.244051,0.013624
26939,224.491667,0.083177,0.008453,-0.068134,0.092890,0.244054,0.013619
26940,224.500000,0.083176,0.008457,-0.068120,0.092889,0.244056,0.013620
26941,224.508333,0.083179,0.008458,-0.068131,0.092890,0.244057,0.013617
26942,224.516667,0.083178,0.008453,-0.068133,0.092891,0.244055,0.013614
26943,224.525000,0.083176,0.008452,-0.068127,0.092889,0.244053,0.013618
26944,224.533333,0.083176,0.008453,-0.068131,0.092890,0.244056,0.013615
26945,224.541667,0.083176,0.008456,-0.068126,0.092890,0.244060,0.013613
26946,224.550000,0.083177,0.008457,-0.068125,0.092889,0.244057,0.013623
26947,224.558333,0.083178,0.008454,-0.068120,0.092890,0.244055,0.013618
26948,224.566667,0.083177,0.008450,-0.068135,0.092890,0.244054,0.013617
26949,224.575000,0.083177,0.008453,-0.068130,0.092889,0.244052,0.013620
26950,224.583333,0.083177,0.008456,-0.068129,0.092889,0.244054,0.013625
26951,224.591667,0.083177,0.008456,-0.068132,0.092889,0.244057,0.013621
26952,224.600000,0.083176,0.008453,-0.068131,0.092890,0.244056,0.013614
26953,224.608333,0.083177,0.008450,-0.068133,0.092889,0.244050,0.013623
26954,224.616667,0.083178,0.008455,-0.068128,0.092889,0.244055,0.013622
26955,224.625000,0.083179,0.008457,-0.068132,0.092890,0.244057,0.013621
26956,224.633333,0.083177,0.008453,-0.068123,0.092890,0.244057,0.013613
26957,224.641667,0.083176,0.008452,-0.068121,0.092891,0.244052,0.013622
26958,224.650000,0.083178,0.008452,-0.068126,0.092889,0.244052,0.013621
26959,224.658333,0.083177,0.008455,-0.068133,0.092890,0.244058,0.013614
26960,224.666667,0.083177,0.008456,-0.068133,0.092887,0.244058,0.013612
26961,224.675000,0.083177,0.008453,-0.068128,0.092889,0.244054,0.013622
26962,224.683333,0.083177,0.008451,-0.068131,0.092890,0.244052,0.013621
26963,224.691667,0.083176,0.008453,-0.068127,0.092891,0.244056,0.013619
26964,224.700000,0.083177,0.008455,-0.068127,0.092892,0.244058,0.013614
26965,224.708333,0.083177,0.008453,-0.068121,0.092889,0.244055,0.013619
26966,224.716667,0.083178,0.008452,-0.068135,0.092888,0.244050,0.013630
26967,224.725000,0.083177,0.008453,-0.068131,0.092889,0.244052,0.013621
26968,224.733333,0.083176,0.008455,-0.068131,0.092887,0.244056,0.013620
26969,224.741667,0.083178,0.008454,-0.068124,0.092887,0.244056,0.013620
26970,224.750000,0.083180,0.008452,-0.068147,0.092890,0.244055,0.013622
26971,224.758333,0.083178,0.008451,-0.068135,0.092892,0.244053,0.013621
26972,224.766667,0.083178,0.008452,-0.068130,0.092892,0.244055,0.013615
26973,224.775000,0.083178,0.008455,-0.068126,0.092889,0.244057,0.013614
26974,224.783333,0.083176,0.008454,-0.068137,0.092886,0.244056,0.013620
26975,224.791667,0.083175,0.008452,-0.068119,0.092887,0.244054,0.013623
26976,224.800000,0.083174,0.008449,-0.068120,0.092890,0.244054,0.013617
26977,224.808333,0.083178,0.008451,-0.068132,0.092889,0.244055,0.013616
26978,224.816667,0.083180,0.008455,-0.068133,0.092889,0.244056,0.013624
26979,224.825000,0.083178,0.008454,-0.068129,0.092893,0.244060,0.013608
26980,224.833333,0.083177,0.008452,-0.068131,0.092890,0.244053,0.013618
26981,224.841667,0.083177,0.008449,-0.068127,0.092889,0.244051,0.013626
26982,224.850000,0.083177,0.008452,-0.068128,0.092888,0.244055,0.013622
26983,224.858333,0.083176,0.008456,-0.068130,0.092887,0.244059,0.013616
26984,224.866667,0.083177,0.008452,-0.068130,0.092887,0.244057,0.013618
26985,224.875000,0.083177,0.008451,-0.068129,0.092888,0.244053,0.013621
26986,224.883333,0.083177,0.008450,-0.068127,0.092894,0.244056,0.013613
26987,224.891667,0.083176,0.008452,-0.068123,0.092892,0.244057,0.013615
26988,224.900000,0.083177,0.008455,-0.068132,0.092890,0.244056,0.013622
26989,224.908333,0.083178,0.008452,-0.068136,0.092888,0.244054,0.013622
26990,224.916667,0.083176,0.008451,-0.068132,0.092889,0.244056,0.013614
26991,224.925000,0.083176,0.008451,-0.068130,0.092888,0.244053,0.013622
26992,224.933333,0.083178,0.008453,-0.068138,0.092888,0.244058,0.013616
26993,224.941667,0.083178,0.008454,-0.068129,0.092889,0.244054,0.013624
26994,224.950000,0.083180,0.008452,-0.068135,0.092891,0.244058,0.013609
26995,224.958333,0.083178,0.008451,-0.068126,0.092893,0.244057,0.013616
26996,224.966667,0.083179,0.008451,-0.068130,0.092890,0.244056,0.013615
26997,224.975000,0.083177,0.008452,-0.068130,0.092889,0.244056,0.013621
26998,224.983333,0.083177,0.008453,-0.068133,0.092887,0.244055,0.013624
26999,224.991667,0.083175,0.008452,-0.068132,0.092889,0.244055,0.013617
27000,225.000000,0.083177,0.008451,-0.068133,0.092889,0.244056,0.013613
27001,225.008333,0.083178,0.008453,-0.068125,0.092890,0.244056,0.013618
27002,225.016667,0.083182,0.008452,-0.068132,0.092893,0.244058,0.013613
27003,225.025000,0.083178,0.008453,-0.068133,0.092891,0.244054,0.013619
27004,225.033333,0.083178,0.008449,-0.068133,0.092889,0.244052,0.013618
27005,225.041667,0.083176,0.008450,-0.068123,0.092889,0.244054,0.013613
27006,225.050000,0.083177,0.008455,-0.068132,0.092886,0.244055,0.013626
27007,225.058333,0.083175,0.008455,-0.068127,0.092887,0.244055,0.013626
27008,225.066667,0.083177,0.008449,-0.068122,0.092889,0.244053,0.013619
27009,225.075000,0.083177,0.008449,-0.068133,0.092890,0.244056,0.013613
27010,225.083333,0.083179,0.008452,-0.068136,0.092891,0.244052,0.013626
27011,225.091667,0.083179,0.008453,-0.068129,0.092892,0.244055,0.013619
27012,225.100000,0.083177,0.008451,-0.068137,0.092890,0.244061,0.013606
27013,225.108333,0.083176,0.008451,-0.068129,0.092888,0.244052,0.013622
27014,225.116667,0.083177,0.008450,-0.068134,0.092889,0.244056,0.013615
27015,225.125000,0.083177,0.008451,-0.068132,0.092887,0.244055,0.013617
27016,225.133333,0.083178,0.008452,-0.068136,0.092888,0.244055,0.013620
27017,225.141667,0.083177,0.008450,-0.068126,0.092889,0.244055,0.013622
27018,225.150000,0.083179,0.008449,-0.068132,0.092891,0.244059,0.013612
27019,225.158333,0.083177,0.008450,-0.068129,0.092891,0.244053,0.013621
27020,225.166667,0.083178,0.008452,-0.068125,0.092890,0.244054,0.013620
27021,225.175000,0.083176,0.008451,-0.068124,0.092888,0.244056,0.013619
27022,225.183333,0.083177,0.008451,-0.068128,0.092887,0.244058,0.013615
27023,225.191667,0.083176,0.008449,-0.068136,0.092888,0.244054,0.013620
27024,225.200000,0.083178,0.008449,-0.068126,0.092891,0.244055,0.013617
27025,225.208333,0.083178,0.008449,-0.068126,0.092891,0.244055,0.013617
27026,225.216667,0.083179,0.008450,-0.068133,0.092892,0.244055,0.013620
27027,225.225000,0.083178,0.008451,-0.068112,0.092892,0.244053,0.013623
27028,225.233333,0.083178,0.008448,-0.068128,0.092892,0.244053,0.013623
27029,225.241667,0.083177,0.008450,-0.068113,0.092888,0.244051,0.013630
27030,225.250000,0.083178,0.008450,-0.068118,0.092888,0.244055,0.013620
27031,225.258333,0.083177,0.008450,-0.068126,0.092887,0.244053,0.013622
27032,225.266667,0.083179,0.008450,-0.068125,0.092890,0.244051,0.013627
27033,225.275000,0.083177,0.008450,-0.068113,0.092890,0.244052,0.013624
27034,225.283333,0.083180,0.008451,-0.068125,0.092890,0.244052,0.013628
27035,225.291667,0.083179,0.008451,-0.068119,0.092889,0.244049,0.013632
27036,225.300000,0.083178,0.008448,-0.068130,0.092890,0.244050,0.013631
27037,225.308333,0.083178,0.008451,-0.068116,0.092889,0.244054,0.013622
27038,225.316667,0.083177,0.008449,-0.068124,0.092886,0.244051,0.013630
27039,225.325000,0.083178,0.008450,-0.068121,0.092889,0.244052,0.013625
27040,225.333333,0.083179,0.008450,-0.068118,0.092889,0.244051,0.013629
27041,225.341667,0.083179,0.008449,-0.068122,0.092891,0.244054,0.013618
27042,225.350000,0.083181,0.008450,-0.068127,0.092892,0.244053,0.013625
27043,225.358333,0.083178,0.008450,-0.068122,0.092890,0.244053,0.013626
27044,225.366667,0.083178,0.008450,-0.068118,0.092889,0.244052,0.013624
27045,225.375000,0.083177,0.008447,-0.068116,0.092890,0.244052,0.013627
27046,225.383333,0.083177,0.008450,-0.068125,0.092888,0.244049,0.013635
27047,225.391667,0.083178,0.008452,-0.068116,0.092888,0.244056,0.013625
27048,225.400000,0.083179,0.008448,-0.068119,0.092888,0.244051,0.013630
27049,225.408333,0.083178,0.008448,-0.068118,0.092890,0.244052,0.013621
27050,225.416667,0.083181,0.008449,-0.068124,0.092892,0.244054,0.013620
27051,225.425000,0.083179,0.008451,-0.068118,0.092891,0.244055,0.013619
27052,225.433333,0.083178,0.008452,-0.068121,0.092890,0.244054,0.013625
27053,225.441667,0.083179,0.008449,-0.068115,0.092889,0.244052,0.013629
27054,225.450000,0.083178,0.008448,-0.068116,0.092889,0.244052,0.013622
27055,225.458333,0.083178,0.008448,-0.068120,0.092889,0.244056,0.013619
27056,225.466667,0.083179,0.008450,-0.068130,0.092890,0.244055,0.013622
27057,225.475000,0.083180,0.008448,-0.068120,0.092889,0.244052,0.013626
27058,225.483333,0.083179,0.008450,-0.068122,0.092890,0.244055,0.013621
27059,225.491667,0.083179,0.008441,-0.068140,0.092890,0.244049,0.013621
27060,225.500000,0.083175,0.008436,-0.068156,0.092885,0.244061,0.013602
27061,225.508333,0.083185,0.008403,-0.068140,0.092891,0.244047,0.013637
27062,225.516667,0.083185,0.008360,-0.068132,0.092883,0.244047,0.013663
27063,225.525000,0.083189,0.008295,-0.068149,0.092892,0.244043,0.013649
27064,225.533333,0.083183,0.008256,-0.068187,0.092887,0.244056,0.013627
27065,225.541667,0.083184,0.008204,-0.068185,0.092892,0.244052,0.013637
27066,225.550000,0.083165,0.008135,-0.068213,0.092889,0.244033,0.013633
27067,225.558333,0.083172,0.008108,-0.068206,0.092898,0.244063,0.013643
27068,225.566667,0.083179,0.008041,-0.068290,0.092890,0.244059,0.013625
27069,225.575000,0.083151,0.007977,-0.068289,0.092877,0.244056,0.013611
27070,225.583333,0.083163,0.007913,-0.068297,0.092888,0.244042,0.013624
27071,225.591667,0.083158,0.007879,-0.068345,0.092896,0.244061,0.013613
27072,225.600000,0.083149,0.007831,-0.068306,0.092894,0.244050,0.013670
27073,225.608333,0.083141,0.007758,-0.068394,0.092897,0.244062,0.013620
27074,225.616667,0.083144,0.007704,-0.068446,0.092897,0.244073,0.013597
27075,225.625000,0.083104,0.007623,-0.068358,0.092871,0.244028,0.013654
27076,225.633333,0.083118,0.007526,-0.068445,0.092890,0.244056,0.013614
27077,225.641667,0.083118,0.007526,-0.068445,0.092890,0.244056,0.013614
27078,225.650000,0.083112,0.007476,-0.068478,0.092880,0.244064,0.013604
27079,225.658333,0.083116,0.007417,-0.068483,0.092892,0.244060,0.013596
27080,225.666667,0.083118,0.007358,-0.068539,0.092893,0.244061,0.013575
27081,225.675000,0.083110,0.007318,-0.068525,0.092893,0.244060,0.013624
27082,225.683333,0.083124,0.007259,-0.068568,0.092894,0.244059,0.013616
27083,225.691667,0.083109,0.007208,-0.068603,0.092894,0.244066,0.013593
27084,225.700000,0.083098,0.007153,-0.068584,0.092886,0.244059,0.013624
27085,225.708333,0.083113,0.007072,-0.068605,0.092885,0.244019,0.013658
27086,225.716667,0.083087,0.007032,-0.068584,0.092874,0.244041,0.013646
27087,225.725000,0.083105,0.006995,-0.068656,0.092888,0.244066,0.013617
27088,225.733333,0.083103,0.006951,-0.068608,0.092890,0.244062,0.013631
27089,225.741667,0.083094,0.006899,-0.068648,0.092893,0.244053,0.013630
27090,225.750000,0.083096,0.006840,-0.068624,0.092893,0.244027,0.013673
27091,225.758333,0.083101,0.006788,-0.068703,0.092899,0.244050,0.013628
