Format Version,1.21,Take Name,Take 2021-04-13 07.22.24 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-04-13 07.22.24 PM,Total Frames in Take,22555,Total Exported Frames,22555,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002,Unlabeled:5003,Unlabeled:5003,Unlabeled:5003
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138B","8392B20CF49E3570138B","8392B20CF49E3570138B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
8137,67.808333,0.028693,-0.005736,0.044551,0.051112,-0.060637,0.057327,0.076355,-0.037888,0.020892,0.000803,-0.059598,0.055755
8138,67.816667,0.028691,-0.005733,0.044513,0.051114,-0.060637,0.057305,0.076355,-0.037890,0.020879,0.000799,-0.059601,0.055735
8139,67.825000,0.028691,-0.005736,0.044518,0.051092,-0.060647,0.057404,0.076350,-0.037891,0.020886,0.000799,-0.059602,0.055724
8140,67.833333,0.028691,-0.005733,0.044539,0.051098,-0.060644,0.057378,0.076355,-0.037888,0.020867,0.000802,-0.059597,0.055760
8141,67.841667,0.028690,-0.005735,0.044535,0.051099,-0.060639,0.057383,0.076354,-0.037890,0.020890,0.000805,-0.059599,0.055743
8142,67.850000,0.028690,-0.005734,0.044524,0.051109,-0.060640,0.057334,0.076352,-0.037892,0.020889,0.000800,-0.059596,0.055709
8143,67.858333,0.028693,-0.005731,0.044486,0.051109,-0.060638,0.057302,0.076357,-0.037888,0.020859,0.000797,-0.059597,0.055719
8144,67.866667,0.028691,-0.005733,0.044536,0.051100,-0.060639,0.057375,0.076353,-0.037889,0.020877,0.000800,-0.059601,0.055748
8145,67.875000,0.028695,-0.005733,0.044531,0.051113,-0.060639,0.057317,0.076359,-0.037888,0.020867,0.000802,-0.059600,0.055745
8146,67.883333,0.028690,-0.005735,0.044533,0.051108,-0.060639,0.057324,0.076349,-0.037889,0.020890,0.000798,-0.059601,0.055724
8147,67.891667,0.028686,-0.005735,0.044530,0.051096,-0.060642,0.057386,0.076348,-0.037890,0.020873,0.000799,-0.059601,0.055736
8148,67.900000,0.028695,-0.005736,0.044537,0.051097,-0.060646,0.057399,0.076357,-0.037890,0.020873,0.000803,-0.059595,0.055744
8149,67.908333,0.028697,-0.005739,0.044536,0.051098,-0.060646,0.057388,0.076357,-0.037892,0.020878,0.000826,-0.059616,0.056124
8150,67.916667,0.028689,-0.005734,0.044518,0.051097,-0.060644,0.057370,0.076355,-0.037889,0.020857,0.000801,-0.059597,0.055741
8151,67.925000,0.028690,-0.005732,0.044511,0.051100,-0.060644,0.057363,0.076350,-0.037888,0.020881,0.000797,-0.059602,0.055747
8152,67.933333,0.028692,-0.005735,0.044552,0.051112,-0.060637,0.057329,0.076351,-0.037890,0.020909,0.000802,-0.059601,0.055764
8153,67.941667,0.028696,-0.005738,0.044524,0.051108,-0.060640,0.057353,0.076358,-0.037893,0.020866,0.000802,-0.059598,0.055733
8154,67.950000,0.028692,-0.005733,0.044509,0.051114,-0.060639,0.057294,0.076362,-0.037893,0.020840,0.000801,-0.059602,0.055735
8155,67.958333,0.028692,-0.005736,0.044521,0.051106,-0.060632,0.057342,0.076357,-0.037889,0.020870,0.000796,-0.059601,0.055754
8156,67.966667,0.028694,-0.005734,0.044538,0.051104,-0.060642,0.057377,0.076352,-0.037888,0.020913,0.000803,-0.059599,0.055730
8157,67.975000,0.028691,-0.005739,0.044558,0.051115,-0.060635,0.057314,0.076359,-0.037888,0.020859,0.000800,-0.059599,0.055728
8158,67.983333,0.028690,-0.005734,0.044512,0.051107,-0.060638,0.057318,0.076357,-0.037886,0.020837,0.000799,-0.059599,0.055721
8159,67.991667,0.028688,-0.005737,0.044544,0.051107,-0.060636,0.057339,0.076357,-0.037888,0.020855,0.000798,-0.059599,0.055748
8160,68.000000,0.028698,-0.005732,0.044511,0.051114,-0.060635,0.057330,0.076361,-0.037889,0.020857,0.000802,-0.059599,0.055748
8161,68.008333,0.028693,-0.005735,0.044521,0.051111,-0.060638,0.057328,0.076358,-0.037892,0.020861,0.000798,-0.059599,0.055747
8162,68.016667,0.028690,-0.005736,0.044516,0.051106,-0.060638,0.057330,0.076351,-0.037888,0.020876,0.000799,-0.059599,0.055718
8163,68.025000,0.028692,-0.005732,0.044532,0.051112,-0.060638,0.057320,0.076355,-0.037888,0.020873,0.000800,-0.059596,0.055755
8164,68.033333,0.028695,-0.005740,0.044543,0.051109,-0.060636,0.057360,0.076365,-0.037885,0.020835,0.000802,-0.059598,0.055754
8165,68.041667,0.028694,-0.005737,0.044519,0.051114,-0.060639,0.057314,0.076355,-0.037889,0.020883,0.000803,-0.059600,0.055728
8166,68.050000,0.028690,-0.005734,0.044513,0.051111,-0.060638,0.057322,0.076355,-0.037889,0.020863,0.000797,-0.059600,0.055741
8167,68.058333,0.028694,-0.005738,0.044520,0.051111,-0.060640,0.057332,0.076354,-0.037889,0.020874,0.000824,-0.059614,0.056135
8168,68.066667,0.028691,-0.005733,0.044537,0.051093,-0.060640,0.057411,0.076351,-0.037892,0.020920,0.000799,-0.059598,0.055753
8169,68.075000,0.028691,-0.005733,0.044537,0.051093,-0.060640,0.057411,0.076351,-0.037892,0.020920,0.000799,-0.059598,0.055753
8170,68.083333,0.028691,-0.005732,0.044503,0.051109,-0.060636,0.057316,0.076352,-0.037888,0.020862,0.000802,-0.059598,0.055704
8171,68.091667,0.028693,-0.005736,0.044526,0.051111,-0.060640,0.057328,0.076359,-0.037890,0.020867,0.000800,-0.059600,0.055752
8172,68.100000,0.028691,-0.005739,0.044544,0.051109,-0.060639,0.057336,0.076354,-0.037891,0.020871,0.000803,-0.059597,0.055721
8173,68.108333,0.028691,-0.005739,0.044544,0.051109,-0.060639,0.057336,0.076354,-0.037891,0.020871,0.000803,-0.059597,0.055721
8174,68.116667,0.028687,-0.005736,0.044524,0.051094,-0.060643,0.057394,0.076352,-0.037887,0.020876,0.000798,-0.059594,0.055719
8175,68.125000,0.028691,-0.005738,0.044556,0.051112,-0.060632,0.057338,0.076357,-0.037888,0.020871,0.000800,-0.059597,0.055747
8176,68.133333,0.028695,-0.005739,0.044518,0.051110,-0.060638,0.057343,0.076354,-0.037892,0.020897,0.000801,-0.059600,0.055764
8177,68.141667,0.028695,-0.005736,0.044489,0.051113,-0.060639,0.057304,0.076358,-0.037892,0.020846,0.000798,-0.059599,0.055732
8178,68.150000,0.028692,-0.005734,0.044517,0.051107,-0.060635,0.057341,0.076357,-0.037889,0.020861,0.000800,-0.059597,0.055734
8179,68.158333,0.028693,-0.005734,0.044541,0.051112,-0.060638,0.057337,0.076355,-0.037888,0.020871,0.000804,-0.059601,0.055737
8180,68.166667,0.028695,-0.005736,0.044521,0.051114,-0.060638,0.057308,0.076350,-0.037888,0.020897,0.000804,-0.059598,0.055717
8181,68.175000,0.028687,-0.005737,0.044535,0.051108,-0.060638,0.057328,0.076354,-0.037892,0.020871,0.000798,-0.059597,0.055728
8182,68.183333,0.028694,-0.005736,0.044511,0.051109,-0.060638,0.057327,0.076355,-0.037889,0.020867,0.000797,-0.059597,0.055756
8183,68.191667,0.028699,-0.005735,0.044509,0.051114,-0.060636,0.057309,0.076356,-0.037891,0.020885,0.000804,-0.059596,0.055737
8184,68.200000,0.028692,-0.005738,0.044526,0.051096,-0.060641,0.057404,0.076347,-0.037893,0.020905,0.000801,-0.059601,0.055765
8185,68.208333,0.028688,-0.005734,0.044523,0.051110,-0.060638,0.057314,0.076350,-0.037891,0.020879,0.000794,-0.059600,0.055753
8186,68.216667,0.028691,-0.005732,0.044524,0.051099,-0.060641,0.057374,0.076353,-0.037887,0.020886,0.000802,-0.059596,0.055734
8187,68.225000,0.028691,-0.005736,0.044554,0.051113,-0.060634,0.057327,0.076354,-0.037888,0.020889,0.000800,-0.059598,0.055763
8188,68.233333,0.028692,-0.005735,0.044520,0.051106,-0.060635,0.057346,0.076355,-0.037890,0.020875,0.000828,-0.059615,0.056131
8189,68.241667,0.028692,-0.005734,0.044486,0.051096,-0.060649,0.057384,0.076356,-0.037893,0.020859,0.000798,-0.059603,0.055733
8190,68.250000,0.028695,-0.005735,0.044504,0.051109,-0.060640,0.057330,0.076356,-0.037888,0.020867,0.000799,-0.059595,0.055721
8191,68.258333,0.028694,-0.005739,0.044556,0.051112,-0.060637,0.057340,0.076350,-0.037892,0.020910,0.000799,-0.059599,0.055751
8192,68.266667,0.028691,-0.005734,0.044516,0.051113,-0.060636,0.057300,0.076353,-0.037888,0.020873,0.000795,-0.059597,0.055758
8193,68.275000,0.028694,-0.005733,0.044497,0.051110,-0.060637,0.057313,0.076351,-0.037890,0.020876,0.000799,-0.059596,0.055729
8194,68.283333,0.028695,-0.005739,0.044523,0.051099,-0.060646,0.057392,0.076359,-0.037892,0.020868,0.000799,-0.059598,0.055754
8195,68.291667,0.028698,-0.005737,0.044515,0.051099,-0.060646,0.057389,0.076353,-0.037892,0.020892,0.000803,-0.059599,0.055733
8196,68.300000,0.028693,-0.005734,0.044522,0.051107,-0.060637,0.057331,0.076357,-0.037891,0.020877,0.000803,-0.059599,0.055726
8197,68.308333,0.028688,-0.005737,0.044533,0.051111,-0.060636,0.057316,0.076354,-0.037886,0.020876,0.000801,-0.059599,0.055725
8198,68.316667,0.028692,-0.005735,0.044552,0.051110,-0.060635,0.057354,0.076354,-0.037889,0.020897,0.000800,-0.059597,0.055768
8199,68.325000,0.028693,-0.005735,0.044544,0.051113,-0.060637,0.057335,0.076354,-0.037892,0.020884,0.000796,-0.059597,0.055768
8200,68.333333,0.028688,-0.005736,0.044533,0.051110,-0.060636,0.057311,0.076352,-0.037891,0.020886,0.000800,-0.059596,0.055724
8201,68.341667,0.028696,-0.005733,0.044493,0.051116,-0.060634,0.057302,0.076355,-0.037888,0.020870,0.000800,-0.059595,0.055713
8202,68.350000,0.028697,-0.005736,0.044529,0.051112,-0.060636,0.057330,0.076360,-0.037888,0.020868,0.000799,-0.059599,0.055761
8203,68.358333,0.028693,-0.005735,0.044542,0.051108,-0.060637,0.057352,0.076350,-0.037889,0.020899,0.000801,-0.059597,0.055738
8204,68.366667,0.028689,-0.005733,0.044516,0.051097,-0.060644,0.057382,0.076350,-0.037891,0.020875,0.000799,-0.059600,0.055745
8205,68.375000,0.028692,-0.005734,0.044524,0.051102,-0.060642,0.057352,0.076356,-0.037892,0.020859,0.000800,-0.059602,0.055740
8206,68.383333,0.028696,-0.005737,0.044540,0.051114,-0.060636,0.057329,0.076360,-0.037890,0.020869,0.000802,-0.059596,0.055718
8207,68.391667,0.028690,-0.005735,0.044535,0.051110,-0.060639,0.057327,0.076353,-0.037893,0.020889,0.000799,-0.059599,0.055758
8208,68.400000,0.028692,-0.005735,0.044500,0.051114,-0.060636,0.057288,0.076357,-0.037891,0.020854,0.000799,-0.059600,0.055743
8209,68.408333,0.028697,-0.005734,0.044523,0.051113,-0.060636,0.057303,0.076354,-0.037890,0.020898,0.000800,-0.059598,0.055755
8210,68.416667,0.028697,-0.005734,0.044523,0.051113,-0.060636,0.057303,0.076354,-0.037890,0.020898,0.000800,-0.059598,0.055755
8211,68.425000,0.028689,-0.005739,0.044539,0.051111,-0.060639,0.057324,0.076352,-0.037891,0.020886,0.000802,-0.059600,0.055736
8212,68.433333,0.028691,-0.005731,0.044504,0.051109,-0.060636,0.057305,0.076355,-0.037888,0.020861,0.000798,-0.059600,0.055741
8213,68.441667,0.028696,-0.005736,0.044508,0.051109,-0.060633,0.057329,0.076358,-0.037888,0.020868,0.000802,-0.059599,0.055742
8214,68.450000,0.028694,-0.005734,0.044537,0.051100,-0.060643,0.057406,0.076354,-0.037889,0.020894,0.000802,-0.059598,0.055736
8215,68.458333,0.028690,-0.005732,0.044528,0.051110,-0.060636,0.057324,0.076351,-0.037888,0.020895,0.000802,-0.059599,0.055736
8216,68.466667,0.028689,-0.005734,0.044514,0.051109,-0.060638,0.057315,0.076354,-0.037891,0.020864,0.000801,-0.059597,0.055730
8217,68.475000,0.028694,-0.005734,0.044537,0.051115,-0.060638,0.057306,0.076356,-0.037891,0.020857,0.000799,-0.059599,0.055742
8218,68.483333,0.028703,-0.005733,0.044493,0.051117,-0.060640,0.057309,0.076349,-0.037893,0.020905,0.000804,-0.059598,0.055725
8219,68.491667,0.028692,-0.005734,0.044507,0.051111,-0.060637,0.057306,0.076355,-0.037894,0.020862,0.000798,-0.059596,0.055737
8220,68.500000,0.028688,-0.005736,0.044536,0.051095,-0.060645,0.057395,0.076355,-0.037889,0.020877,0.000797,-0.059596,0.055752
8221,68.508333,0.028692,-0.005734,0.044546,0.051114,-0.060635,0.057323,0.076350,-0.037888,0.020909,0.000802,-0.059599,0.055748
8222,68.516667,0.028697,-0.005738,0.044525,0.051099,-0.060644,0.057389,0.076351,-0.037893,0.020910,0.000802,-0.059598,0.055729
8223,68.525000,0.028694,-0.005735,0.044481,0.051112,-0.060638,0.057310,0.076359,-0.037887,0.020835,0.000798,-0.059600,0.055738
8224,68.533333,0.028688,-0.005740,0.044534,0.051111,-0.060638,0.057322,0.076351,-0.037889,0.020881,0.000801,-0.059601,0.055712
8225,68.541667,0.028694,-0.005739,0.044541,0.051110,-0.060637,0.057323,0.076357,-0.037888,0.020863,0.000799,-0.059596,0.055778
8226,68.550000,0.028697,-0.005736,0.044520,0.051115,-0.060641,0.057313,0.076354,-0.037891,0.020885,0.000825,-0.059615,0.056141
8227,68.558333,0.028690,-0.005737,0.044520,0.051111,-0.060637,0.057306,0.076354,-0.037887,0.020859,0.000796,-0.059599,0.055749
8228,68.566667,0.028693,-0.005735,0.044506,0.051113,-0.060639,0.057314,0.076351,-0.037888,0.020903,0.000801,-0.059601,0.055724
8229,68.575000,0.028699,-0.005736,0.044518,0.051100,-0.060646,0.057399,0.076354,-0.037889,0.020884,0.000803,-0.059602,0.055745
8230,68.583333,0.028695,-0.005731,0.044506,0.051111,-0.060638,0.057335,0.076356,-0.037890,0.020882,0.000804,-0.059598,0.055737
8231,68.591667,0.028688,-0.005733,0.044515,0.051093,-0.060646,0.057401,0.076355,-0.037888,0.020863,0.000797,-0.059601,0.055747
8232,68.600000,0.028692,-0.005735,0.044531,0.051112,-0.060635,0.057317,0.076353,-0.037889,0.020871,0.000799,-0.059597,0.055744
8233,68.608333,0.028696,-0.005736,0.044534,0.051109,-0.060638,0.057353,0.076354,-0.037891,0.020886,0.000804,-0.059598,0.055743
8234,68.616667,0.028695,-0.005739,0.044526,0.051112,-0.060636,0.057322,0.076348,-0.037891,0.020916,0.000796,-0.059602,0.055753
8235,68.625000,0.028691,-0.005731,0.044497,0.051099,-0.060645,0.057373,0.076355,-0.037889,0.020851,0.000800,-0.059599,0.055723
8236,68.633333,0.028693,-0.005738,0.044513,0.051117,-0.060640,0.057289,0.076357,-0.037888,0.020843,0.000798,-0.059601,0.055739
8237,68.641667,0.028694,-0.005738,0.044555,0.051099,-0.060641,0.057391,0.076355,-0.037893,0.020882,0.000802,-0.059596,0.055717
8238,68.650000,0.028695,-0.005736,0.044513,0.051110,-0.060637,0.057325,0.076358,-0.037887,0.020860,0.000800,-0.059598,0.055742
8239,68.658333,0.028689,-0.005735,0.044524,0.051108,-0.060637,0.057334,0.076353,-0.037894,0.020877,0.000799,-0.059597,0.055721
8240,68.666667,0.028694,-0.005733,0.044530,0.051112,-0.060636,0.057306,0.076358,-0.037889,0.020864,0.000802,-0.059596,0.055712
8241,68.675000,0.028697,-0.005739,0.044525,0.051115,-0.060639,0.057324,0.076361,-0.037889,0.020867,0.000806,-0.059601,0.055730
8242,68.683333,0.028696,-0.005736,0.044497,0.051113,-0.060642,0.057294,0.076359,-0.037890,0.020858,0.000799,-0.059600,0.055734
8243,68.691667,0.028688,-0.005731,0.044521,0.051113,-0.060636,0.057302,0.076352,-0.037888,0.020888,0.000802,-0.059599,0.055779
8244,68.700000,0.028690,-0.005740,0.044565,0.051099,-0.060646,0.057391,0.076350,-0.037890,0.020903,0.000799,-0.059599,0.055734
8245,68.708333,0.028698,-0.005732,0.044524,0.051112,-0.060640,0.057325,0.076357,-0.037889,0.020881,0.000803,-0.059598,0.055728
8246,68.716667,0.028689,-0.005736,0.044521,0.051101,-0.060644,0.057361,0.076356,-0.037893,0.020861,0.000802,-0.059597,0.055728
8247,68.725000,0.028691,-0.005735,0.044506,0.051109,-0.060636,0.057323,0.076355,-0.037889,0.020862,0.000798,-0.059596,0.055721
8248,68.733333,0.028696,-0.005732,0.044521,0.051114,-0.060636,0.057321,0.076356,-0.037884,0.020877,0.000827,-0.059612,0.056134
8249,68.741667,0.028694,-0.005734,0.044527,0.051112,-0.060640,0.057322,0.076353,-0.037890,0.020881,0.000798,-0.059600,0.055755
8250,68.750000,0.028692,-0.005737,0.044515,0.051112,-0.060637,0.057303,0.076351,-0.037887,0.020883,0.000798,-0.059596,0.055733
8251,68.758333,0.028695,-0.005732,0.044489,0.051110,-0.060639,0.057323,0.076353,-0.037888,0.020880,0.000798,-0.059598,0.055751
8252,68.766667,0.028697,-0.005736,0.044523,0.051109,-0.060638,0.057340,0.076353,-0.037886,0.020885,0.000803,-0.059599,0.055740
8253,68.775000,0.028696,-0.005733,0.044521,0.051101,-0.060645,0.057387,0.076359,-0.037888,0.020866,0.000801,-0.059601,0.055748
8254,68.783333,0.028691,-0.005737,0.044504,0.051108,-0.060636,0.057316,0.076351,-0.037891,0.020884,0.000801,-0.059597,0.055714
8255,68.791667,0.028693,-0.005733,0.044513,0.051107,-0.060636,0.057342,0.076353,-0.037888,0.020891,0.000800,-0.059595,0.055742
8256,68.800000,0.028695,-0.005736,0.044553,0.051114,-0.060634,0.057333,0.076359,-0.037887,0.020871,0.000804,-0.059598,0.055750
8257,68.808333,0.028695,-0.005736,0.044516,0.051101,-0.060644,0.057376,0.076353,-0.037891,0.020894,0.000797,-0.059600,0.055740
8258,68.816667,0.028691,-0.005735,0.044505,0.051116,-0.060636,0.057285,0.076357,-0.037889,0.020847,0.000796,-0.059604,0.055743
8259,68.825000,0.028694,-0.005734,0.044517,0.051103,-0.060642,0.057365,0.076357,-0.037890,0.020861,0.000826,-0.059616,0.056118
8260,68.833333,0.028696,-0.005734,0.044531,0.051108,-0.060635,0.057367,0.076355,-0.037889,0.020887,0.000799,-0.059600,0.055773
8261,68.841667,0.028691,-0.005737,0.044519,0.051110,-0.060636,0.057340,0.076352,-0.037891,0.020890,0.000825,-0.059616,0.056124
8262,68.850000,0.028691,-0.005735,0.044513,0.051107,-0.060637,0.057327,0.076352,-0.037893,0.020860,0.000799,-0.059600,0.055722
8263,68.858333,0.028696,-0.005736,0.044507,0.051113,-0.060638,0.057303,0.076354,-0.037891,0.020882,0.000802,-0.059599,0.055727
8264,68.866667,0.028699,-0.005739,0.044523,0.051110,-0.060638,0.057347,0.076356,-0.037891,0.020890,0.000805,-0.059599,0.055728
8265,68.875000,0.028695,-0.005734,0.044502,0.051112,-0.060638,0.057317,0.076353,-0.037890,0.020880,0.000800,-0.059601,0.055745
8266,68.883333,0.028688,-0.005736,0.044539,0.051113,-0.060637,0.057308,0.076349,-0.037889,0.020896,0.000794,-0.059601,0.055769
8267,68.891667,0.028693,-0.005734,0.044535,0.051113,-0.060636,0.057321,0.076355,-0.037888,0.020868,0.000801,-0.059596,0.055741
8268,68.900000,0.028694,-0.005734,0.044535,0.051110,-0.060637,0.057329,0.076355,-0.037889,0.020891,0.000802,-0.059602,0.055754
8269,68.908333,0.028693,-0.005734,0.044509,0.051097,-0.060646,0.057385,0.076359,-0.037889,0.020837,0.000800,-0.059600,0.055727
8270,68.916667,0.028694,-0.005730,0.044490,0.051113,-0.060636,0.057313,0.076355,-0.037887,0.020862,0.000798,-0.059600,0.055744
8271,68.925000,0.028696,-0.005734,0.044526,0.051109,-0.060638,0.057340,0.076355,-0.037888,0.020886,0.000802,-0.059598,0.055736
8272,68.933333,0.028695,-0.005738,0.044529,0.051110,-0.060636,0.057356,0.076353,-0.037890,0.020901,0.000805,-0.059598,0.055729
8273,68.941667,0.028692,-0.005736,0.044509,0.051112,-0.060635,0.057313,0.076351,-0.037889,0.020883,0.000803,-0.059602,0.055739
8274,68.950000,0.028691,-0.005737,0.044536,0.051100,-0.060645,0.057360,0.076348,-0.037890,0.020892,0.000797,-0.059600,0.055746
8275,68.958333,0.028696,-0.005737,0.044527,0.051116,-0.060638,0.057322,0.076355,-0.037891,0.020892,0.000803,-0.059599,0.055729
8276,68.966667,0.028698,-0.005735,0.044511,0.051111,-0.060639,0.057337,0.076358,-0.037894,0.020865,0.000800,-0.059600,0.055743
8277,68.975000,0.028689,-0.005733,0.044517,0.051107,-0.060635,0.057327,0.076352,-0.037887,0.020870,0.000800,-0.059599,0.055717
8278,68.983333,0.028692,-0.005735,0.044519,0.051111,-0.060634,0.057324,0.076354,-0.037887,0.020872,0.000800,-0.059597,0.055748
8279,68.991667,0.028698,-0.005735,0.044516,0.051110,-0.060638,0.057328,0.076361,-0.037887,0.020861,0.000801,-0.059602,0.055768
8280,69.000000,0.028698,-0.005737,0.044498,0.051112,-0.060640,0.057322,0.076356,-0.037892,0.020885,0.000826,-0.059613,0.056105
8281,69.008333,0.028691,-0.005733,0.044505,0.051099,-0.060644,0.057384,0.076353,-0.037892,0.020868,0.000800,-0.059600,0.055754
8282,69.016667,0.028692,-0.005735,0.044526,0.051110,-0.060636,0.057333,0.076357,-0.037887,0.020869,0.000803,-0.059599,0.055720
8283,69.025000,0.028694,-0.005737,0.044546,0.051112,-0.060635,0.057325,0.076354,-0.037888,0.020897,0.000804,-0.059598,0.055736
8284,69.033333,0.028692,-0.005738,0.044532,0.051109,-0.060636,0.057327,0.076350,-0.037890,0.020898,0.000798,-0.059601,0.055741
8285,69.041667,0.028693,-0.005736,0.044492,0.051113,-0.060638,0.057316,0.076354,-0.037888,0.020867,0.000798,-0.059600,0.055753
8286,69.050000,0.028693,-0.005734,0.044528,0.051111,-0.060639,0.057306,0.076356,-0.037890,0.020864,0.000799,-0.059601,0.055739
8287,69.058333,0.028698,-0.005735,0.044529,0.051115,-0.060636,0.057337,0.076356,-0.037890,0.020880,0.000799,-0.059595,0.055737
8288,69.066667,0.028692,-0.005739,0.044527,0.051112,-0.060638,0.057322,0.076352,-0.037893,0.020881,0.000799,-0.059598,0.055757
8289,69.075000,0.028690,-0.005735,0.044518,0.051096,-0.060641,0.057356,0.076352,-0.037890,0.020882,0.000822,-0.059617,0.056141
8290,69.083333,0.028695,-0.005734,0.044529,0.051109,-0.060635,0.057349,0.076354,-0.037887,0.020876,0.000802,-0.059598,0.055734
8291,69.091667,0.028696,-0.005738,0.044539,0.051112,-0.060637,0.057331,0.076352,-0.037889,0.020900,0.000799,-0.059600,0.055749
8292,69.100000,0.028690,-0.005731,0.044514,0.051097,-0.060645,0.057389,0.076358,-0.037891,0.020850,0.000801,-0.059596,0.055718
8293,69.108333,0.028693,-0.005733,0.044492,0.051100,-0.060644,0.057365,0.076350,-0.037890,0.020878,0.000797,-0.059597,0.055760
8294,69.116667,0.028697,-0.005737,0.044526,0.051111,-0.060636,0.057343,0.076356,-0.037889,0.020885,0.000800,-0.059600,0.055774
8295,69.125000,0.028692,-0.005737,0.044540,0.051108,-0.060636,0.057356,0.076353,-0.037892,0.020889,0.000801,-0.059598,0.055754
8296,69.133333,0.028691,-0.005739,0.044517,0.051099,-0.060647,0.057377,0.076355,-0.037890,0.020852,0.000796,-0.059597,0.055759
8297,69.141667,0.028692,-0.005736,0.044526,0.051111,-0.060635,0.057304,0.076348,-0.037890,0.020886,0.000800,-0.059602,0.055731
8298,69.150000,0.028698,-0.005738,0.044511,0.051114,-0.060637,0.057322,0.076354,-0.037893,0.020879,0.000804,-0.059599,0.055719
8299,69.158333,0.028695,-0.005735,0.044524,0.051112,-0.060637,0.057332,0.076358,-0.037892,0.020872,0.000801,-0.059597,0.055731
8300,69.166667,0.028692,-0.005734,0.044511,0.051110,-0.060639,0.057330,0.076357,-0.037886,0.020855,0.000799,-0.059597,0.055730
8301,69.175000,0.028687,-0.005732,0.044540,0.051110,-0.060636,0.057320,0.076351,-0.037889,0.020878,0.000800,-0.059597,0.055735
8302,69.183333,0.028692,-0.005736,0.044547,0.051111,-0.060637,0.057328,0.076353,-0.037890,0.020900,0.000800,-0.059599,0.055759
8303,69.191667,0.028696,-0.005738,0.044534,0.051099,-0.060647,0.057395,0.076357,-0.037891,0.020856,0.000802,-0.059601,0.055736
8304,69.200000,0.028691,-0.005731,0.044500,0.051096,-0.060645,0.057374,0.076354,-0.037889,0.020868,0.000802,-0.059597,0.055688
